init_node,term_node,travelTime,flow
67,29,12.321827956989248,7.444
67,30,11.171030303030303,1.654
67,31,9.960858085808578,9.098
67,32,10.464265975820378,5.789
67,33,9.3,8.271
67,34,8.910000000000002,2.481
67,35,9.331747311827959,14.89
67,36,8.483195164075992,5.789
67,37,8.501797583081572,6.617
67,38,7.44,5.809
67,39,7.170000000000001,2.481
67,40,7.45,5.789
67,41,7.580000000000001,5.789
67,42,6.430564516129033,4.962
67,43,5.62486348122867,5.866
67,44,7.501741154562385,10.75
67,45,6.530645161290323,4.962
67,46,5.79,1.654
67,49,3.98,5.789
67,50,4.61,2.5
67,51,4.17,5.809
67,52,4.060266343825666,4.135
67,53,5.73008064516129,2.481
67,54,4.32,1.654
67,55,4.12,3.327
67,56,3.9,1.654
67,57,3.37,0.827
67,58,2.8099999999999996,0.827
67,59,3.23,6.617
67,60,1.5,0.827
67,61,2.62,4.962
67,62,3.3,4.135
67,63,1.87,4.962
67,64,3.2,7.444
67,65,4.26,1.654
67,66,5.99,4.135
67,68,2.9799999999999995,13.27
67,69,2.81,4.962
67,70,2.56,37.28
67,71,3.6600952683391554,31.49
67,72,5.62,20.7
67,73,6.0200000000000005,3.308
67,74,14.023166800966967,12.41
67,75,14.26284848484849,1.654
67,76,14.262891566265067,0.827
67,77,14.262891566265067,0.827
67,84,14.444193548387092,4.962
67,87,14.262891566265067,0.827
67,91,5.96,7.444
67,92,7.070000000000001,9.925
67,93,7.070000000000001,6.617
67,94,5.54,2.481
67,95,5.970000000000001,8.309
67,97,5.970000000000001,0.827
67,98,17.33,1.692
67,100,7.1499999999999995,1.654
67,101,5.54,23.16
67,102,17.33,11.6
67,103,14.26284848484849,1.654
67,105,14.444320241691841,3.308
67,106,14.26284848484849,1.654
68,1,16.522643762901794,67.82
68,3,17.678000394886222,202.6
68,5,14.727629757785463,5.789
68,6,13.54168436293436,20.73
68,7,14.33155913978494,7.444
68,8,12.711633403361342,19.04
68,9,14.287042253521127,14.91
68,10,11.76713663845223,41.35
68,11,12.717171124954188,27.29
68,12,11.82699631772751,19.02
68,13,12.487152068780224,37.22
68,14,13.997015105740182,16.56
68,15,10.055530647985993,57.11
68,16,11.590196701157668,97.61
68,17,11.900156006240252,51.28
68,18,8.54005701254276,43.85
68,19,9.970062877263581,39.76
68,20,11.362189688096752,15.71
68,21,9.84,2.481
68,22,13.970000000000002,3.308
68,23,14.150489199491744,15.75
68,24,12.06021799628943,21.56
68,25,15.13071644042233,13.27
68,26,16.69080427046264,14.06
68,27,14.501906202723148,6.617
68,28,13.77064429530201,29.81
68,29,15.402082901554405,28.95
68,30,14.25168316831683,9.098
68,31,12.810889464594124,46.32
68,32,13.544218674407352,20.68
68,33,8.510000000000002,46.49
68,34,10.958297268534942,28.2
68,35,11.378493248045485,56.28
68,36,11.330615835777126,27.29
68,37,11.582082957619477,55.45
68,38,6.65,59.87
68,39,8.74,14.1
68,40,8.740002683843265,37.26
68,41,9.627912657290894,40.53
68,42,9.280305320435309,33.08
68,43,8.474562034420755,38.93
68,44,10.581957371225581,56.3
68,45,9.61080641183724,40.55
68,46,5.0,10.0
68,47,6.18,17.37
68,48,5.329999999999999,8.271
68,49,5.90000326583932,30.62
68,50,6.82,18.2
68,51,7.020050538343221,45.51
68,52,7.140391993327774,23.98
68,53,8.81007740686986,20.68
68,54,3.53,18.46
68,55,3.3299999999999996,27.58
68,56,2.44,9.117
68,57,1.48,44.89
68,58,4.000003883495145,25.75
68,59,1.45,31.49
68,60,4.080162495937602,30.77
68,61,4.790002276348737,43.93
68,62,6.380942343459393,32.26
68,63,4.880066382171646,42.18
68,64,6.280100684655659,24.83
68,65,7.340079491255962,31.45
68,67,3.08,19.98
68,69,4.63,8.271
68,70,2.78,112.7
68,71,4.430129595015576,160.5
68,72,6.659999999999999,138.9
68,73,8.99013241220495,52.11
68,74,16.49064823292438,54.61
68,75,16.42042704626335,14.06
68,76,15.560000000000004,11.58
68,77,16.420483870967747,12.41
68,78,13.900000000000004,8.271
68,79,17.13,0.827
68,82,15.560000000000004,1.654
68,84,17.13067415730337,11.58
68,85,16.420403225806453,14.89
68,87,16.420537634408607,7.444
68,88,17.130000000000003,2.481
68,89,17.13,0.827
68,90,16.490000000000002,3.308
68,91,7.00007706727765,48.01
68,92,8.66011325374962,65.34
68,93,8.660082848186295,44.66
68,94,4.75,22.43
68,95,6.41,54.59
68,96,8.66,2.481
68,97,6.41,26.49
68,98,16.54,9.136
68,100,10.23,14.08
68,101,4.75,99.32
68,102,16.540928162746347,157.3
68,103,16.42,0.827
68,104,16.420604229607253,3.308
68,105,17.130745222929935,15.71
68,106,16.420806451612904,2.481
69,1,14.602562277580068,14.06
69,3,15.75815630397237,23.16
69,5,12.806363636363633,1.654
69,6,11.621572580645163,2.481
69,7,12.410060606060604,1.654
69,9,12.366707317073171,0.827
69,10,9.846852300242126,4.135
69,11,10.796852300242127,4.135
69,12,9.906818181818183,3.308
69,13,10.566833910034603,5.789
69,14,12.07670731707317,0.827
69,15,8.135475806451613,12.41
69,16,9.669999999999998,8.271
69,17,9.98,9.098
69,18,6.620000000000001,4.962
69,19,8.05,3.308
69,20,9.44217741935484,2.481
69,22,15.13,0.827
69,23,13.06284848484849,1.654
69,25,13.932848484848488,1.654
69,26,15.172874493927125,2.481
69,27,12.812891566265064,0.827
69,28,12.08289156626506,3.327
69,29,13.48179487179487,6.636
69,31,11.121088709677416,7.444
69,32,11.623454545454543,1.654
69,33,10.659999999999998,7.444
69,34,10.069999999999999,2.481
69,35,10.491752265861024,6.617
69,36,9.643118279569892,7.444
69,37,9.66171370967742,4.962
69,38,8.799999999999999,4.154
69,39,8.33,1.654
69,40,8.61,2.481
69,41,8.740000000000002,2.481
69,42,7.590423600605145,6.617
69,43,6.7844848484848495,1.654
69,44,8.66176165803109,5.789
69,45,7.690484848484848,1.654
69,46,7.15,0.827
69,48,6.619999999999999,0.846
69,49,5.14,0.827
69,50,5.7700000000000005,1.654
69,51,5.33,1.654
69,52,5.220266343825666,4.135
69,53,6.890080645161288,9.925
69,54,5.880000000000001,0.827
69,55,5.680000000000001,2.481
69,56,4.4399999999999995,0.827
69,57,4.32,2.519
69,58,3.9699999999999998,13.35
69,59,3.44,3.327
69,60,2.6599999999999997,7.463
69,61,3.7800000000000002,2.481
69,62,4.46,2.481
69,63,3.0300000000000002,8.271
69,64,4.36,5.789
69,65,5.420000000000001,0.827
69,66,5.26,1.673
69,67,2.82,2.5
69,68,3.8899999999999997,8.309
69,70,2.77,44.03
69,71,1.41,28.95
69,72,3.37,16.54
69,73,5.95,4.962
69,74,15.183195164075999,5.789
69,75,15.422891566265063,0.827
69,76,15.422891566265063,0.827
69,78,14.972891566265064,0.827
69,91,3.7100000000000004,9.982
69,92,5.37,6.617
69,93,5.37,10.75
69,94,5.24,4.135
69,95,5.24,12.41
69,97,5.24,8.271
69,98,18.689999999999998,0.827
69,100,8.31,0.827
69,101,6.9,16.54
69,102,18.689999999999998,19.85
69,105,15.604193548387096,2.481
70,1,14.122670439927964,38.87
70,3,15.277976091187098,71.95
70,5,12.3281598062954,4.135
70,6,11.1417032967033,18.2
70,8,10.311654829545457,14.08
70,9,11.886833910034603,5.789
70,10,9.367049983665467,30.62
70,11,10.317158690176322,19.85
70,12,9.427005494505497,18.2
70,13,10.087176905001677,29.79
70,14,11.597053824362606,14.12
70,15,7.655528523489933,59.61
70,16,9.190168185003504,57.09
70,17,9.50023564064801,33.95
70,18,6.140046502976191,53.76
70,19,7.570061652281135,40.55
70,20,8.712189218921893,9.098
70,21,7.1903753753753765,6.655
70,22,14.65,4.962
70,23,12.583442752100842,38.08
70,24,11.170689759036144,33.2
70,25,13.453098251959014,16.6
70,26,14.69310012062726,8.29
70,27,12.3330996978852,16.56
70,28,11.603515195898936,27.31
70,29,13.001746223564952,16.56
70,30,11.851827956989247,7.444
70,31,10.64135071090047,42.2
70,32,11.144245115452927,28.16
70,33,10.079999999999998,41.49
70,34,9.590696479054229,38.91
70,35,10.01185203452528,81.11
70,36,9.163225975844565,57.14
70,37,9.182032404775438,70.36
70,38,8.219999999999999,44.04
70,39,7.8500000000000005,14.08
70,40,8.129999999999999,20.7
70,41,8.260127450980393,30.6
70,42,7.110744926791676,38.93
70,43,6.304834471886494,19.04
70,44,8.181944321696864,67.9
70,45,7.210860126408353,36.39
70,46,6.569999999999999,16.67
70,47,7.749999999999999,6.617
70,48,6.139999999999999,11.64
70,49,4.660156689433507,24.89
70,50,5.29,11.6
70,51,4.850078597339782,49.62
70,52,4.740406381697772,33.22
70,53,6.410077294685989,20.71
70,54,5.1,1.692
70,55,4.8999999999999995,24.21
70,56,3.33,10.89
70,57,3.21,13.33
70,58,3.49,15.77
70,59,2.33,23.35
70,60,2.18,30.02
70,61,3.3,17.37
70,62,3.980099948744234,39.02
70,63,2.1,40.04
70,64,3.880120481927711,32.37
70,65,4.940097427903352,25.66
70,66,5.76,7.444
70,67,5.210000000000001,9.212
70,68,2.7800000000000002,50.62
70,69,3.5399999999999996,9.155
70,71,2.17,104.2
70,72,3.8799999999999994,129.2
70,73,6.21,26.47
70,74,14.703360184119681,52.14
70,75,14.943398502495844,24.04
70,76,14.943064516129038,9.925
70,77,14.943151927437645,13.23
70,78,14.49296089385475,10.75
70,79,15.12393939393939,1.654
70,80,15.124092009685228,4.135
70,81,15.693095525997583,8.271
70,84,15.12419073203492,14.89
70,85,14.94357752489332,14.06
70,86,14.942891566265065,0.827
70,87,14.942881355932208,4.135
70,88,15.124193548387092,4.962
70,89,15.124698795180718,0.827
70,90,14.702883064516135,4.962
70,91,4.59,77.05
70,92,6.25,51.34
70,93,6.25,25.66
70,94,5.74,26.52
70,95,5.74,48.01
70,96,6.25,5.02
70,97,5.74,15.71
70,98,18.109999999999996,18.39
70,100,7.580251889168766,19.85
70,101,6.319999999999999,86.13
70,102,18.11079232995658,138.2
70,103,14.942881355932208,4.135
70,104,14.942883064516131,4.962
70,105,15.124142857142854,18.21
70,106,14.943413897280973,3.308
70,107,14.942909090909094,1.654
70,108,14.942891566265065,0.827
71,1,15.522578124999995,14.08
71,3,16.677931034482746,16.54
71,5,13.72636363636363,1.654
71,6,12.54186440677966,4.135
71,7,13.329999999999997,0.827
71,8,11.711181818181815,3.308
71,9,13.286854838709674,2.481
71,10,10.766838124054459,6.617
71,11,11.717206771463117,8.271
71,12,10.827164835164833,9.098
71,13,11.486843575418995,10.75
71,14,12.99681818181818,3.308
71,15,9.05547220361688,14.94
71,16,10.59,12.43
71,17,10.900000000000002,7.444
71,18,7.540000000000001,11.58
71,19,8.97,9.117
71,20,10.362179176755449,4.135
71,21,8.840000000000002,0.846
71,23,13.98310012062727,8.29
71,24,12.57,6.636
71,25,14.853413897280976,3.308
71,26,16.09284848484849,1.654
71,27,13.733232931726915,4.981
71,28,13.003189655172415,11.6
71,29,14.401794871794873,6.636
71,30,13.251545454545456,3.308
71,31,12.041119515885022,6.617
71,32,12.543846153846156,2.481
71,33,10.999999999999998,9.944
71,34,10.99053023255814,10.75
71,35,11.411744966442955,7.463
71,36,10.563080308030806,9.098
71,37,10.581761658031091,11.58
71,38,9.139999999999999,15.79
71,39,9.25,3.308
71,40,9.53,8.271
71,41,9.66,11.6
71,42,8.510376344086023,7.444
71,43,7.704870466321244,5.789
71,44,9.58177472527473,18.2
71,45,8.610672672672672,16.66
71,46,7.49,0.827
71,47,9.110000000000001,1.654
71,48,7.539999999999999,1.673
71,49,6.06,6.617
71,50,6.69,2.519
71,51,6.25,16.56
71,52,6.140282258064516,4.962
71,53,7.810090634441088,3.308
71,54,6.460000000000001,4.154
71,55,6.260000000000001,0.827
71,56,4.6899999999999995,3.327
71,57,4.57,2.538
71,58,4.89,1.673
71,59,3.69,4.981
71,60,3.58,5.847
71,61,4.7,5.828
71,62,5.38,9.963
71,63,3.9500000000000006,2.481
71,64,5.28,12.41
71,65,6.340000000000001,11.64
71,67,3.74,5.866
71,68,4.14,15.79
71,69,1.41,0.827
71,70,2.16,75.8
71,72,3.3699999999999997,41.45
71,73,6.2,8.271
71,74,16.10320930232559,10.75
71,75,16.34287449392713,2.481
71,76,16.34284848484849,1.654
71,78,15.893039723661492,5.789
71,80,16.523939393939397,1.654
71,84,16.524193548387096,2.481
71,87,16.34287449392713,2.481
71,90,16.102874493927136,2.481
71,91,3.9600000000000004,15.71
71,92,5.62,11.58
71,93,5.62,19.02
71,94,5.58,6.655
71,95,5.58,14.06
71,97,5.58,5.789
71,98,19.029999999999998,5.039
71,100,9.230000000000002,2.5
71,101,7.24,26.47
71,102,19.031226066509902,29.77
71,103,16.34284848484849,1.654
71,104,16.342891566265063,0.827
71,105,16.523939393939397,1.654
72,1,16.832575574365173,8.271
72,3,17.988222122704876,22.33
72,5,15.037454545454542,3.308
72,6,13.851864406779658,4.135
72,8,13.021344827586207,5.809
72,9,14.596848484848483,1.654
72,10,12.077236944660946,25.66
72,11,13.027206771463115,8.271
72,12,12.136838124054462,6.617
72,13,12.796837349397586,3.327
72,14,14.306843575418995,10.75
72,15,10.365478110599081,17.37
72,16,10.550798446266722,23.18
72,17,10.860284697508897,14.06
72,18,6.64028388928318,14.1
72,19,8.930302114803625,9.925
72,20,9.052395209580839,1.673
72,22,17.360000000000007,1.654
72,23,15.292880000000006,2.5
72,24,13.880000000000003,4.135
72,25,16.162874493927134,2.481
72,26,17.402848484848487,1.654
72,27,15.042891566265064,0.827
72,28,14.313095525997582,8.271
72,30,14.561646489104117,4.135
72,31,13.350974462365592,14.89
72,32,13.854140435835351,4.135
72,34,12.300000000000002,4.154
72,35,12.721751592356688,15.71
72,36,11.872874493927126,2.481
72,37,11.891850060459493,8.271
72,38,11.03,8.271
72,39,10.560000000000002,1.654
72,40,10.840000000000002,9.925
72,41,10.97,9.098
72,42,9.82048359240069,5.789
72,43,9.01501210653753,4.135
72,44,10.891850060459497,8.271
72,45,9.920725075528704,3.308
72,46,9.38,1.654
72,47,10.760000000000002,1.654
72,48,8.85,0.827
72,49,7.37,2.481
72,50,8.0,2.481
72,51,7.5600000000000005,4.981
72,52,7.450302114803626,3.308
72,53,9.120075642965206,6.617
72,54,8.110000000000001,3.308
72,55,7.910000000000001,2.481
72,56,6.66,0.827
72,57,6.54,0.827
72,58,6.2,5.809
72,59,5.66,1.654
72,60,4.890000000000001,9.231
72,61,6.010000000000001,6.636
72,62,6.69,3.308
72,63,5.260000000000001,9.098
72,64,6.590000000000001,9.944
72,65,6.230287769784172,4.174
72,67,5.050000000000001,0.827
72,68,6.11,3.308
72,69,3.3800000000000003,0.827
72,70,3.85,31.62
72,71,3.35,66.17
72,73,4.42,10.75
72,74,17.413186528497413,11.58
72,76,17.65284848484849,1.654
72,78,17.20287449392713,2.481
72,84,17.83393939393939,1.654
72,91,2.18,14.91
72,92,3.8400000000000003,19.04
72,93,3.8400000000000003,18.2
72,94,7.470000000000001,1.654
72,95,7.470000000000001,4.962
72,97,7.470000000000001,2.481
72,98,20.919999999999998,3.385
72,100,7.920290556900726,4.135
72,101,9.13,24.93
72,102,20.92137891953154,26.47
72,104,17.65284848484849,1.654
72,105,17.834698795180717,0.827
72,107,17.652891566265062,0.827
73,1,13.820599684376644,19.02
73,3,14.774761735419627,28.12
73,5,12.026275303643727,2.481
73,6,10.840161290322582,4.962
73,8,10.010197368421055,9.136
73,9,11.010524193548388,2.481
73,10,9.066784788245464,11.58
73,11,10.016779661016951,8.271
73,12,8.540518134715024,5.789
73,13,9.210512672811058,17.37
73,14,10.659999999999998,13.23
73,15,7.355400907715584,6.617
73,16,6.150980324473593,28.97
73,17,6.460000000000001,15.71
73,18,2.2399999999999998,9.944
73,19,4.529999999999999,20.81
73,20,4.652179176755448,4.135
73,21,3.13,0.827
73,23,12.460000000000006,4.135
73,24,12.07,5.001
73,25,13.330000000000005,1.654
73,27,12.210000000000006,2.481
73,28,11.48,8.271
73,29,12.87,4.135
73,30,11.719999999999999,1.654
73,31,10.511346444780633,6.617
73,32,11.017817938420347,7.482
73,33,11.750000000000002,5.847
73,34,10.49051488334674,12.44
73,35,9.900000000000002,11.64
73,36,9.040000000000001,8.271
73,37,9.05,13.35
73,38,11.2,4.962
73,39,8.75,1.654
73,40,9.030000000000001,4.135
73,41,9.16,14.89
73,42,7.360393224440411,16.54
73,43,6.69,6.617
73,44,8.050249512670568,25.66
73,45,6.910000000000001,6.636
73,46,10.782560975609758,0.827
73,48,7.4,0.827
73,49,5.56,3.308
73,50,6.19,1.654
73,51,5.51,7.444
73,52,4.86,12.41
73,53,6.11,4.212
73,55,7.9,4.135
73,58,5.380000000000001,1.654
73,60,4.840000000000001,0.827
73,61,4.2,6.655
73,62,4.54,11.58
73,63,3.9399999999999995,2.481
73,64,3.76,12.44
73,65,1.83,12.54
73,67,7.6000000000000005,1.692
73,68,7.0200000000000005,3.346
73,69,5.930000000000001,0.827
73,70,5.9,11.58
73,71,6.180000000000001,9.098
73,72,4.390000000000001,14.89
73,74,14.58056866303691,16.54
73,75,14.820000000000006,4.135
73,76,14.820000000000006,2.481
73,77,14.820000000000006,3.308
73,80,14.95016129032258,2.481
73,84,14.950145278450362,8.271
73,85,14.820944309927365,4.135
73,88,14.95016129032258,2.481
73,91,2.2,9.944
73,92,2.2,28.23
73,93,2.2,16.54
73,94,9.310000000000002,4.135
73,96,2.2,0.827
73,97,9.310000000000002,1.654
73,100,3.52,9.925
73,101,10.532592912705272,11.58
73,102,21.071797020484166,10.75
73,103,14.820000000000006,0.827
73,105,14.950161290322578,7.444
73,107,14.820787878787884,1.654
74,1,3.06,778.1
74,3,2.95,2328.0
74,5,3.68,78.65
74,6,4.720271698113207,132.5
74,7,5.06025719938448,45.49
74,8,5.510234253615395,83.67
74,9,6.813771357132936,71.99
74,10,6.640227148703958,146.6
74,11,7.190234126479197,78.59
74,12,8.490955934612652,56.28
74,13,6.8100000000000005,125.8
74,14,8.99,76.99
74,15,8.320274203247147,166.3
74,16,11.010561538461541,169.0
74,17,10.730414965986396,132.3
74,18,11.510336736046666,75.43
74,19,12.300583070688882,88.84
74,20,14.332631048387096,9.925
74,21,12.81,5.02
74,22,8.280239520958084,10.02
74,23,4.369999999999999,201.9
74,24,6.400797094188376,199.6
74,25,3.16,208.4
74,26,1.5,200.3
74,27,2.35,194.0
74,28,3.8999999999999995,232.8
74,29,2.57,330.2
74,30,4.25,145.2
74,31,4.66,234.1
74,32,4.690499251123316,200.3
74,33,7.7323525963149065,119.4
74,34,6.863062548866302,127.9
74,35,5.43,310.5
74,36,5.820032258064517,217.0
74,37,5.900151736285859,397.4
74,38,9.592369437687791,69.89
74,39,9.015214765100671,44.7
74,40,10.325205329153606,63.8
74,41,7.220056974459725,101.8
74,42,7.74150185796862,96.88
74,43,9.063300476947534,62.9
74,44,6.970240601503761,279.3
74,45,7.63023755102041,122.5
74,46,11.45223650385604,11.67
74,47,12.225187667560323,7.463
74,48,13.795256257449346,8.385
74,49,12.085211480362538,39.72
74,50,10.201502130681819,28.16
74,51,9.951501164822366,68.68
74,52,9.543303297891509,55.49
74,53,8.46015667574932,58.72
74,54,14.392242424242424,1.654
74,55,13.37501210653753,4.135
74,56,14.292580645161296,2.481
74,57,14.323074265975828,5.789
74,58,12.44035282258065,9.925
74,59,13.630392085012831,27.29
74,60,11.900234113712381,14.96
74,61,11.260435308343414,24.81
74,62,10.730453966907088,47.14
74,63,11.860480924234286,37.22
74,64,11.030419815281281,59.55
74,65,11.710134880803013,63.76
74,67,15.880000000000006,4.962
74,68,14.080397031539894,53.91
74,69,14.930000000000005,6.655
74,70,12.960437442643013,65.38
74,71,14.360533666875135,47.97
74,72,16.440520162879288,76.13
74,73,13.38020078180526,56.28
74,91,14.430471226021686,23.98
74,92,13.06024975417896,101.7
74,93,13.060232643341273,54.59
74,94,13.182231638418077,14.16
74,95,14.84242241031842,24.81
74,96,13.060000000000002,1.654
74,97,14.84223626373626,18.2
74,98,8.93,11.62
74,100,13.060403815580287,31.45
74,101,13.182348742903486,123.3
74,102,8.93,300.4
74,110,14.842237903225804,4.962
75,1,4.72,125.8
75,3,6.05005089647195,172.9
75,5,5.970000000000001,5.789
75,6,6.38,20.75
75,7,6.720000000000001,6.617
75,8,7.17,12.46
75,9,8.520000000000001,9.944
75,10,8.300448079658606,28.12
75,11,8.850440713536202,19.06
75,12,10.150354058721934,11.58
75,13,9.320429524603838,23.98
75,14,11.500000000000004,8.29
75,15,9.980501813784764,33.08
75,16,12.670559785042546,22.33
75,17,12.810590327169272,14.06
75,18,13.17011650485437,25.75
75,19,14.260615953187557,32.47
75,20,15.99218181818182,3.308
75,22,6.65,5.058
75,23,3.57,117.4
75,24,5.619999999999999,107.0
75,25,2.08,70.68
75,26,3.1599999999999997,33.1
75,27,3.91,36.49
75,28,4.44,55.55
75,29,4.859999999999999,38.91
75,30,5.6800000000000015,30.77
75,31,5.7100272294077605,58.76
75,32,6.350190903986523,35.62
75,33,6.989999999999999,52.33
75,34,6.972463363572922,57.33
75,35,5.65,84.44
75,36,6.040000000000001,57.97
75,37,7.550412859007832,61.28
75,38,8.85,8.328
75,39,9.212655524605385,10.77
75,40,10.522648725212466,14.12
75,41,7.540008331597583,48.01
75,42,8.240139534883722,21.5
75,43,9.560120967741936,9.925
75,44,8.628857269242113,67.82
75,45,9.09040069084629,28.95
75,46,10.709999999999999,19.85
75,47,12.422615012106538,4.135
75,48,13.992650602409638,0.827
75,49,12.282634408602151,7.444
75,50,10.702757111597373,9.136
75,51,10.45,4.135
75,52,10.040145102781137,8.271
75,53,9.870625,4.962
75,55,13.451454545454547,1.654
75,57,13.86,0.827
75,59,14.483151515151517,1.654
75,60,12.753266129032259,4.962
75,61,12.11312348668281,4.135
75,62,11.583287671232876,12.41
75,63,12.7132223903177,6.617
75,64,11.883209200438118,9.136
75,65,13.053764172335601,13.23
75,66,14.12,1.654
75,68,14.933260869565217,20.7
75,69,15.783373015873018,2.519
75,70,13.813265351860155,44.62
75,71,15.21326612903226,9.925
75,72,17.34328519855596,8.309
75,73,15.035262096774197,4.962
75,91,16.085180722891565,0.827
75,92,14.720109709270437,18.23
75,93,14.720109890109894,9.098
75,94,12.44,2.481
75,95,14.1,4.962
75,97,14.1,2.481
75,98,8.93,12.52
75,99,14.720000000000002,0.827
75,100,14.720134408602155,7.444
75,101,12.44,23.2
75,102,8.93,73.7
75,110,14.1,0.846
76,1,4.72,133.2
76,3,4.609999999999999,369.7
76,5,5.34,13.23
76,6,6.310105793450883,19.85
76,7,6.650120898100175,5.789
76,8,7.100099009900991,14.14
76,9,8.450105740181272,6.617
76,10,8.230111358574613,31.43
76,11,8.780120898100174,5.789
76,12,10.080211480362541,3.308
76,13,8.47,11.58
76,14,10.650000000000002,4.135
76,15,9.910112630732101,37.29
76,16,12.600116375727351,24.06
76,17,12.390267515923567,15.71
76,18,12.971772241992882,14.06
76,19,13.960512528473807,17.56
76,20,15.79365461847389,2.5
76,22,7.510000000000001,18.2
76,23,4.43,27.31
76,24,6.492766874102441,20.89
76,25,2.08,29.77
76,26,1.5,27.35
76,27,2.75,49.62
76,28,4.4400211789622315,56.66
76,29,3.8,41.37
76,30,4.45,20.68
76,31,4.86,46.32
76,32,5.289999999999999,48.03
76,33,7.843100331425127,33.2
76,34,6.972461139896373,23.16
76,35,5.65,48.05
76,36,6.040076628352492,52.2
76,37,6.7700000000000005,56.26
76,38,9.70311178247734,3.308
76,39,9.212636033857315,8.271
76,40,10.523026926648095,21.54
76,41,7.420060445787685,26.47
76,42,7.941502227880332,15.71
76,43,9.261497674418605,10.75
76,44,8.210105680317042,52.99
76,45,8.791496149614963,9.098
76,46,11.563099273607746,4.135
76,48,13.99266129032258,2.481
76,49,12.283022974607011,8.271
76,50,10.401502590673575,11.58
76,51,10.151491935483872,7.444
76,52,9.741504365345868,14.89
76,53,9.571497005988023,3.346
76,56,14.848542510121456,2.481
76,57,14.713076923076922,1.692
76,59,14.1846293494705,6.617
76,60,12.454645941278065,5.789
76,61,11.814652567975832,3.308
76,63,12.41460606060606,1.654
76,64,11.58464773922187,19.02
76,65,12.754645616392338,29.77
76,68,14.63464500601685,16.62
76,69,15.484637096774193,2.481
76,70,13.514647177419356,9.925
76,71,14.914637096774191,2.481
76,72,17.044644381223332,14.06
76,73,14.695342741935482,4.962
76,91,15.74466666666666,1.654
76,92,14.521785486950987,31.43
76,93,14.521776830135039,14.08
76,94,13.293104631217835,5.828
76,95,14.95309090909091,4.962
76,97,14.95313253012048,0.827
76,98,8.93,4.154
76,100,14.521839378238345,11.58
76,101,13.293101571946794,33.08
76,102,8.93,74.51
76,110,14.953090909090905,1.654
77,3,4.609999999999999,87.67
77,22,7.510422085329683,43.83
77,23,4.43,160.5
77,24,6.492763455149501,150.5
77,29,3.8,50.45
77,92,14.52183074265976,5.789
77,93,14.521463414634148,0.827
77,98,8.93,4.174
77,100,14.521887550200802,4.981
77,101,13.293101711983883,9.925
77,102,8.93,32.26
77,110,14.95313253012048,0.827
78,1,5.58,17.39
78,3,6.27,23.18
78,5,6.83,1.654
78,6,7.24037484885127,8.271
78,7,7.580000000000002,2.481
78,8,7.886874418604651,10.75
78,9,9.380000000000003,1.654
78,10,8.730472527472527,9.098
78,11,9.280433467741936,9.925
78,12,10.57609090909091,3.308
78,13,10.150687575392041,8.29
78,14,12.20609756097561,0.827
78,15,10.40650368033649,19.02
78,16,13.096459909228443,6.617
78,17,13.236816608996538,5.789
78,18,13.280000000000001,2.481
78,19,14.687016129032259,4.962
78,20,16.10217741935484,2.481
78,22,4.99,5.039
78,23,1.9100000000000001,52.83
78,24,3.96,47.81
78,25,2.94,20.81
78,26,3.1599999999999997,7.463
78,27,3.92,10.77
78,28,4.45,31.56
78,29,5.46,7.444
78,30,5.690000000000001,8.271
78,31,5.720198443579767,25.7
78,32,6.530000000000001,9.944
78,33,5.33,14.94
78,34,6.220739784946236,23.25
78,35,5.660132250141697,52.93
78,36,6.05013222516056,26.47
78,37,7.5268055555555575,38.16
78,38,7.19,6.617
78,39,8.450000000000001,2.481
78,40,9.760705645161291,4.962
78,41,7.550192307692308,18.2
78,42,8.250324175824176,18.2
78,43,9.570180180180182,3.327
78,44,8.630223772858521,41.56
78,45,9.100284664830122,43.56
78,46,9.05,4.174
78,47,11.661325301204819,0.827
78,49,11.520000000000001,1.654
78,50,10.240000000000002,2.481
78,51,10.459999999999999,1.654
78,52,10.05,2.481
78,53,9.880080645161291,7.444
78,55,11.790000000000001,0.827
78,57,12.2,1.654
78,59,13.229999999999999,2.481
78,60,12.763323262839883,3.308
78,61,12.12332326283988,3.308
78,62,11.59332326283988,3.308
78,63,12.72332326283988,3.308
78,64,11.893151515151516,1.654
78,65,13.063323262839882,3.308
78,68,13.679999999999998,18.46
78,69,15.793151515151518,1.654
78,70,13.82313609467456,5.077
78,71,15.22315151515152,1.654
78,72,17.353266129032264,4.962
78,73,15.00329355608592,4.193
78,92,14.830000000000002,5.789
78,94,10.780000000000001,0.827
78,95,12.440000000000001,0.827
78,97,12.440000000000001,0.827
78,98,8.93,4.174
78,100,14.830000000000002,0.827
78,101,10.780000000000001,7.444
78,102,8.93,16.54
79,1,3.06,29.77
79,3,4.390066485343004,66.18
79,5,4.3100000000000005,2.481
79,6,4.72,11.58
79,7,5.0600000000000005,7.463
79,8,5.510000000000001,11.69
79,9,6.860000000000001,9.925
79,10,6.640902188476999,22.39
79,11,7.190000000000001,15.77
79,12,8.49,15.71
79,13,7.660102373196838,21.5
79,14,9.840000000000002,4.154
79,15,8.320000000000002,14.93
79,16,11.010000000000002,2.481
79,17,11.150000000000002,10.75
79,18,11.510000000000002,0.827
79,19,12.600000000000001,2.5
79,20,14.332168674698796,0.827
79,22,8.91,0.827
79,23,5.0,33.29
79,24,7.030795374912401,28.54
